pair_id,tag,band,song,url,desc,category1,category2,source,score,comment
p327,roselia__626,roselia,Ringing Bloom,https://youtu.be/h4cEEXCPO8M,이 곡은 자아 발견과 성장의 과정을 통해 자신의 운명을 받아들이고 미래를 향해 나아가는 여정을 노래한다.,희망,자유,transcript,,
p328,hello_happy_world__112,hello_happy_world,ないすみちゅっ！,https://youtu.be/ByAniAhEdhk,"이 곡은 상대방과의 만남과 함께 시작된幸せ한 감정과 사랑을 표현하며, 두 사람의 관계가 변하지 않는다는 것을 강조한다.",사랑,幸せ,transcript,,
p329,raise_a_suilen__531,raise_a_suilen,BERSER-KEY,https://youtu.be/cmwOP8goDTw,"이 곡은 자신감과 열망을 키워드로 하여, 과거의 만남이 가져온 변화와 현재의 도전을 극복하려는 의지를 표현하고 있다.",열망,자신감,transcript,,
p330,mugendai_mutype__252,mugendai_mutype,✞animaるパーティ✞開催中✞,https://youtu.be/J_zCYMoy1Cw,"인간의 억압과 허무함을 벗어나 동물 같은 단순함과 자유를 갈망하며, 혼란 속에서도 일시적인 해방을 찾아 떠도는 모습을 그린다.",혼돈,해방,transcript,,
p331,mygo__277,mygo,端程山,https://youtu.be/2gRiKJ6zxRg,우리는 서로의 발걸음을 맞추며 길을 헤매다 결국 자신을 돌아보고 작은 희망과 자부심을 품은 채 앞으로 나아간다.,희망,성장,transcript,,
p332,mygo__286,mygo,掌心正銘,https://youtu.be/Aww91itH5cQ,두려움과 혼란 속에서도 진심을 전하려는 갈망과 스스로를 지키려는 고독한 결심이 교차한다.,진심,고독,transcript,,
p333,roselia__609,roselia,Steadfast Spirits,https://youtu.be/ppeswfW0mg4,"이 곡은 두려움을 극복하고 끊임없이 도전하며, 결국에는 빛나는 미래를 향해 나아가는 여정을 통해 형성되는 불멸의 유대와 희망을 노래한다.",희망,도전,transcript,,
p334,pastel_palettes__338,pastel_palettes,ReReReエボリューションず☆,https://youtu.be/4XSLFAmgO34,"이 곡은 끊임없는 도전과 노력을 통해 자신의 가능성을 믿고 앞으로 나아가며, 어려움을 극복하고 성장하는 과정을 노래한다.",도전,성장,transcript,,
p335,pastel_palettes__308,pastel_palettes,Power of LOVE!!!,https://youtu.be/zTJjAOvwhgo,"사랑과 노력을 통해 자신을 갈고닦아 새로운 무대로 나아가며, 긍정과 부정을 모두 힘으로 삼아 꿈을 향해 전진하는 이야기",희망,열정,transcript,,
p336,pastel_palettes__303,pastel_palettes,ゆら・ゆらRing-Dong-Dance,https://youtu.be/IYi3pLHGEo0,"이 곡은 사랑과 그리움, 그리고 혼자서 앞으로 나아가는 과정을 담고 있으며, 주인공은 자신의 마음을 표현하고 상대방에게 닿으려는 노력을 하지만 쉽게 이루어지지 않는다.",사랑,외로움,transcript,2,"분명 외로움과 관련된 키워드가 등장하나, 실제로는 결국 하나로 모이게 되었다는 운명적인 이야기가 메인 테마임. 즉, 키워드가 뒤바뀜."
p337,raise_a_suilen__499,raise_a_suilen,REIGNING,https://youtu.be/4i9vGzhaCg0,"모두가 하나가 되어 서로를 위해 노력하지만, 한편으로는 강한 경쟁과 분노를 느끼며, 결국에는 각자의 가치를 인정하고 하나가 되는 과정을 겪는 이야기",분노,연대,transcript,,
p338,pastel_palettes__351,pastel_palettes,最上級にかわいいの！ (Cover),https://youtu.be/e8vNIMfYZ5Q,"이 곡은 이별 후에도 여전히 사랑과 관심을 갈구하고, 이로 인해 더욱 아름답고 자신감 있는 모습으로 거듭나는 여자의 이야기로, 감정적으로는 아픔과 외로움, 용기, 자아성장을 경험하는 서사를 담고 있다.",외로움,자아성장,transcript,,
p339,poppin_party__460,poppin_party,開けたらDream!,https://youtu.be/E7Vac5VF7Qg,이 곡은 주인공이 엔젤 전기 댄서를 만나 함께 꿈과 비밀을 공유하며 행복을 찾아가는 과정을 노래한다.,행복,꿈,transcript,,
p340,mygo__279,mygo,輪符雨,https://youtu.be/5qaDNLKfu3o,"구름에 가려 앞길을 알 수 없는 채, 끊임없는 후회와 갈망에 사로잡혀 정체된 채 살아가는 모습이다.",절망,희망,transcript,,
p341,poppin_party__461,poppin_party,絆色のアンサンブル,https://youtu.be/tvXmaug8tG8,"이 곡은 꿈과 사랑, 연결의 중요성을 통해 희망과 긍정적인 메시지를 전달하며, 함께 걸어가는 삶의 아름다움을 노래한다.",희망,연결,transcript,,
p342,poppin_party__406,poppin_party,Dreamers Go!,https://youtu.be/VigNV3bsE_k,이 노래는 꿈과 희망을 쫓으며 우정과 사랑을 통해 성장하고 발전하는 과정을 그린다.,희망,감동,transcript,,
p343,ave_mujica__096,ave_mujica,‘S/’ The Way,https://youtu.be/L0Ou9IfobFQ,"이 곡은 꿈과 현실의 경계를 넘나들며 자신의 길을 믿고 앞으로 나아가는 용기를 담은 노래로, 자유와 열정, 그리고 진실한 감정을 찾아가는 여정의 감동을 전한다.",열정,자유,transcript,,
p344,poppin_party__444,poppin_party,RiNG A BELL,https://youtu.be/ai76D_byMgk,"새로운 시작과 성장을 향한 열망과 희망을 안고, 함께 걸어가며 서로의 사랑과 꿈을 나누는 이야기이다.",희망,성장,transcript,,
p345,mygo__292,mygo,だれかの心臓になれたなら (Cover),https://youtu.be/QOGVaoFOeuw,"삶과 죽음 사이에서 사랑과 절망을 마주하며, 존재의 의미를 찾고 살아가려는 갈망을 품는다.",절망,희망,transcript,,
p346,raise_a_suilen__498,raise_a_suilen,!NVADE SHOW!,https://youtu.be/eLpe02tbeYU,"이 곡은 자신감과 긍정적인 에너지를 바탕으로 인생을 즐기고, 모든 사람을 행복하게 하며, 세상을 자신의 것으로 만들겠다는 의지와 꿈을 표현하고 있다.",행복,자신감,transcript,,
p347,roselia__648,roselia,スカイクラッドの観測者 (Cover),https://youtu.be/jFaVomJ6IRk,"이 곡은 시간과 공간, 존재에 대한 깊은 고찰을 통해 불확실성과 우연을 마주하며, 궁극적으로는 삶의 의미와 목적을 탐구하는 서사를 담고 있다.",불안,우연,transcript,,
p348,afterglow__014,afterglow,SWITCH ON NOW,https://youtu.be/jsPk4RqO3N8,자신의 길을 걸어가는 과정에서 겪는 다양한 감정과 도전을 통해 자신만의 빛을 찾고 앞으로 나아가는 노래이다.,용기,도전,transcript,,
p349,mugendai_mutype__245,mugendai_mutype,テレパシー,https://youtu.be/mKiBvYqfBfk,과거의 외로움을 떠올리며 지금도 서로를 이해하는 특별한 교감 속에서 위로와 희망을 찾는다.,그리움,연결,transcript,,
p350,poppin_party__431,poppin_party,トレモロアイズ,https://youtu.be/lsRTa_4Q9iU,불확실한 미래에 대한 불안과 두려움을 극복하고 각자의 꿈과 이상을 실현하기 위해勇気を 내어 새로운 도전을 시작하는 과정을 그린 곡이다.,불안,희망,transcript,,
p351,roselia__613,roselia,Fear Nothing,https://youtu.be/WhEs2KF4zNo,"불확실한 미래에 직면했지만, 자신감과 열정을 가지고 도전과 성장을 거듭하며 꿈과 희망을 향해 나아가는 여정을 노래한다.",도전,희망,transcript,,
p352,raise_a_suilen__562,raise_a_suilen,ボッカデラベリタ (Cover),https://youtu.be/1Ey5S6imOwM,"이 곡은 사랑과 증오의 감정이 뒤섞인 복잡한 감정 상태를 표현하며, 비밀과 거짓말, 그리고 궁극적인 고백과 상실을 통해 사랑과 증오의 얽힘을 서사적으로 전달한다.",고통,집착,transcript,,
p353,raise_a_suilen__540,raise_a_suilen,WELCOME TO PANDEMONIUM,https://youtu.be/5sj1cxlpp5U,"절망과 허무에 저항하는 내면의 분노와 좌절, 그럼에도 불구하고 희망을 잃지 않으려는 인간의 내적 갈등과 모순을 표현한 곡이다.",분노,좌절,transcript,,
p354,morfonica__226,morfonica,chAngE (Cover),https://youtu.be/SfdLc7O8nhM,"자신의 감정을 솔직히 받아들이고, 끊임없는 변화를 통해 자유롭게 앞으로 나아가며 슬픔과 사랑을 포용하는 이야기.",변화,자유,transcript,,
p355,mygo__287,mygo,証命讃歌,https://youtu.be/I5s3q-_HCSk,"멈추지 않는 충동과 불완전함을 힘으로 삼아, 스스로의 길을 찾아 나아가는 갈망과 결연함이 뒤섞인 이야기다.",갈망,결연,transcript,,
p356,raise_a_suilen__494,raise_a_suilen,HELL! or HELL?,https://youtu.be/xalGIIeyPLo,"이 곡은 자신을 희생해서라도 자신의 가치를 주장하고 싶어 하는 화자의 내면의 갈등과 좌절, 그리고 용서를 구하는 심정을 표현하고 있다.",절망,분노,transcript,,
p357,pastel_palettes__352,pastel_palettes,♡桃色片想い♡ (Cover),https://youtu.be/wYKNiQ89D2c,이 곡은 사랑에 빠진 두 사람이 서로를 그리워하며 설렘과 행복을 느끼는 과정을 그린다.,설렘,그리움,transcript,,
p358,hello_happy_world__139,hello_happy_world,ン・パカマーチ,https://youtu.be/KazeDrpkrBY,함께 모험을 떠나며 설렘과 즐거움으로 가득 찬 순간들을 나누는 이야기,희망,활기,transcript,,
p359,poppin_party__424,poppin_party,TARINAI,https://youtu.be/aIaSbIpxXb8,"불만족과 열망이 뒤섞인 채로, 자신의 한계를 뛰어넘어 꿈을 향해 끊임없이 도전하는 서사를 그리고 있다.",좌절,열망,transcript,,
p360,mygo__265,mygo,潜在表明,https://youtu.be/ljBKERoFUZQ,"지하 터널 같은 어두운 내면에서 끊임없는 불안과 고통에 사로잡히지만, 스스로를 받아들이고 사랑하려는 갈망으로 나아가는 이야기이다.",불안,희망,transcript,,
p361,roselia__604,roselia,Synchrogazer,https://youtu.be/3QeYCxU7ftQ,"이 노래는 희망과 불안, 사랑과 용기를 통해 자신의 감정을 표현하고, 삶의 어려움을 극복하며 진정한 연결을 추구하는 여정을 그린다.",불안,사랑,transcript,,
p362,roselia__572,roselia,Opera of the wasteland,https://youtu.be/kzzXxwU3qo4,두 사람이 함께 앞으로 나아가며 서로의 약점을 보완하고 강함을 발휘하여 어려움을 극복하고 밝은 미래를 만들어가는 과정을 표현한다.,강함,희망,transcript,4,좋은 묘사.
p363,ave_mujica__087,ave_mujica,Symbol III : ▽,https://youtu.be/NB3PxWLn9v4,"사랑과 시간의 흐름이 교차하며, 과거와 현재의 감정이 뒤섞인 세계에서 사랑의 불꽃이舞い上がる 순간을 그리며, 행복한 날의 訪れ를 기다리는 마음을 표현한다.",사랑,불안정,transcript,,
p364,hello_happy_world__130,hello_happy_world,ハッピーサマーウェディング,https://youtu.be/SQrYhJ6x7kE,소중한 사람을 만나 사랑을 키우고 부모에게 감사함을 전하며 성장해가는 따뜻한 이야기.,감사,사랑,transcript,,
p365,raise_a_suilen__565,raise_a_suilen,狂乱 Hey Kids!! (Cover),https://youtu.be/NaadmtMFqI4,절망과 허무주의 속에서 사랑과 연결을 갈망하는 서정적 자아의 모습이 담긴 곡이다.,절망,사랑,transcript,,
p366,afterglow__052,afterglow,CHAINSAW BLOOD (Cover),https://youtu.be/0vocZOBTZKs,"이 곡은 절망과 분노를 느끼며 모든 것을 잃어버리고 싶은 감정과, 그 속에서 찾아오는 비탄과 공허함을 표현한다.",절망,비탄,transcript,,
p367,morfonica__231,morfonica,メリッサ (Cover),https://youtu.be/yGdpwyRIyAQ,"과거의 슬픔을 품은 채 사랑과 자유를 갈망하며, 결국 떠나보내는 결단을 내리는 이야기.",그리움,해방,transcript,,
p368,roselia__622,roselia,Dear Gleam,https://youtu.be/ihQB9wYq89g,이 곡은 인생의 순간들을 소중히 여기며 진정한 신념과 자신을 믿고 앞으로 나아가며 어려움을 극복하는 과정을 노래한다.,희망,결의,transcript,,
p369,pastel_palettes__329,pastel_palettes,DANCE! おジャ魔女,https://youtu.be/VkLZPuTArN4,이 곡은 주인공이 자신의 삶을 즐기며 친구들과 함께 춤추고 변화하는 과정을 통해 성장과 자유를 추구하는 내용이다.,행복,자유,transcript,,
p370,roselia__599,roselia,閃光,https://youtu.be/I0s49imrtho,이 곡은 불확실한 미래와 내적 갈등을 겪는 와중에도 희망을 잃지 않고 사랑과 구원을 향한 갈망을 표현하고 있다.,불안,희망,transcript,,
p371,pastel_palettes__347,pastel_palettes,春を告げる (Cover),https://youtu.be/Kz_bl2WNEag,"깊은 밤 도쿄의 작은 공간에서 꿈을 꾸던 주인공은 현실의 허무함과 고독을 느끼며, 결국에는 모든 것이 사라질 것이라는 자각 속에서 현재를 즐기기로 한다.",고독,허무,transcript,,
p372,raise_a_suilen__545,raise_a_suilen,Embrace of light,https://youtu.be/7LN3sI8JE5E,이 노래는 사랑과 동반자 관계를 통해 어려움을 극복하고 영원히 함께하고자 하는 간절한 바람을 표현하고 있다.,사랑,희망,transcript,,
p373,roselia__612,roselia,Blessing Chord,https://youtu.be/qKYf5ozmgsE,"이 곡은 자신에게 주어진 모든 경험과 감정을 긍정적으로 수용하고, 자신의 가치를 인정하며, 앞으로도 계속 성장하고 도전해 나갈 수 있는 용기와 희망을 주는 서사를 담고 있다.",희망,자존감,transcript,,
p374,morfonica__214,morfonica,Color of Us,https://youtu.be/x9I1W3Aigrc,"수많은 시련과 기억을 딛고, 아픔을 따뜻한 힘으로 바꾸며 희망과 용기로 새로운 빛을 향해 나아가는 이야기이다.",희망,용기,transcript,,
p375,poppin_party__483,poppin_party,DAYS (Cover),https://youtu.be/SJWQwOIdJgY,"이 노래는 사랑과 상실의 고통을 통해 시간과 기억이 흐르는 과정, 그리고 잊을 수 없는 감정을 표현한다.",그리움,상실,transcript,,
p376,ikka_dumb_rock__178,ikka_dumb_rock,ホーミー・タイッ！！,https://youtu.be/BSP-xypGSak,함께 나아가며 어려움을 극복하고 자유롭게 꿈을 향해 달려가는 열정적인 여정,열정,연대,transcript,,
p377,afterglow__001,afterglow,That Is How I Roll!,https://youtu.be/_lfuqSepLNw,"이 곡은 현실에 대한 불만과 불편함을 느끼지만, 그 속에서 자신을 찾고 앞으로 나아가며 새로운 것을 시작하는 희망과 자유를 노래한다.",자유,희망,transcript,5,좋은 묘사.
p378,hello_happy_world__173,hello_happy_world,おジャ魔女カーニバル!! (Cover),https://youtu.be/b1ycD-2c_xw,일상의 경계를 허물고 무한한 상상과 즐거움 속에서 자유롭게 뛰어노는 모습을 그린다.,즐거움,상상,transcript,,
p379,poppin_party__484,poppin_party,ディスカバリー！ (Cover),https://youtu.be/EHmHYlveZTI,이 곡은 꿈과 자아를 잃지 않기 위해 노력하며 새로운 도전을 향해 나아가는 서사를 통해 희망과 성취의 감정을 표현한다.,희망,도전,transcript,,
p380,poppin_party__446,poppin_party,とっておきAnswer,https://youtu.be/uOdEmtdzblA,"이 곡은 불확실한 미래와 현재의 소중함에 대해 노래하며, 사랑과 삶의 의미를 찾아가는 여정을 통해 위안과 희망을 주는 서사를 가지고 있다.",희망,불안,transcript,,
p381,morfonica__187,morfonica,The Circle Of Butterflies,https://youtu.be/eMR-LxXyCKs,자신을 깨우고 서로에게 힘이 되어 빛을 향해 나아가는 과정에서 희망과 용기를 품는 이야기,희망,성장,transcript,,
p382,poppin_party__442,poppin_party,Five Letters,https://youtu.be/-rDKKJcyyTU,이 곡은 자신과 주변 사람들을 돌아보며 성장과 이해의 과정을 거쳐 상실과 작별을 받아들이고 희망을 노래한다.,고뇌,희망,transcript,,
p383,morfonica__228,morfonica,Nameless Story (Cover),https://youtu.be/hLQbNQsCqwg,자신만의 이야기를 찾아 나아가며 절망을 딛고 희망과 열정을 품는 여정이다.,희망,결단,transcript,,
p384,poppin_party__435,poppin_party,Sweets BAN!,https://youtu.be/_Zbm5jidUmM,이 곡은 달콤한 음식을 참아내며 발렌타인 데이를 기다리는 설렘과 그날의 선물로 최고의 초콜릿을 받게 되면서 느끼는 행복과 감사의 감정을 노래한다.,설렘,행복,transcript,,
p385,roselia__639,roselia,slash (Cover),https://youtu.be/gtVeDq1y0R4,"이 곡은 자아 발견과 성장의 과정을 통해 부정적인 감정과 작별을 고하며, 더 넓은 세계로 나아가고자 하는 열망을 표현하고 있다.",좌절,자유,transcript,,
p386,afterglow__058,afterglow,瞬間センチメンタル (Cover),https://youtu.be/_DYh8jUgy-Y,"과거의 약속이 현재를 지배하며, 진정한 감정을 찾고자 하는 마음이 담긴 곡으로서 사랑과 아픔의 감정이 교차한다.",사랑,아픔,transcript,,
p387,poppin_party__438,poppin_party,ここから先は歌にならない,https://youtu.be/YfSxTmBzz9k,"이 곡은 과거의 추억과 현재의 감정을 통해 미래를 향한 희망과 사랑을 노래하며, 시간의 흐름과 함께하는 인간의 감정 변화를 섬세하게 표현하고 있다.",희망,그리움,transcript,,
p388,poppin_party__379,poppin_party,ときめきエクスペリエンス！,https://youtu.be/OqN-TbVubpA,꿈과 희망을 노래하며 성장과 우정을 추구하는 청춘의 이야기가 감동과 열정으로 가득하다.,희망,열정,transcript,,
p389,afterglow__020,afterglow,独創収差,https://youtu.be/8rQjShGMPYs,"이 곡은 불안정한 현실과 꿈의 경계에서 방황하는 감정과, 잃어버린 사랑을 그리워하는 서사를 담고 있다.",불안,그리움,transcript,,
p390,hello_happy_world__107,hello_happy_world,ハイファイブ∞あどべんちゃっ,https://youtu.be/_Smbu0U70Ko,"이 곡은 친구와 함께하는 모험과 그 속에서 느끼는 즐거움, 설렘을 표현하며, 항상 새로운 경험과 도전을 추구하는 마음을 담고 있다.",모험,설렘,transcript,5,좋은 묘사.
p391,poppin_party__433,poppin_party,花咲く未来に,https://youtu.be/rTVN1M1DNx8,"이 곡은 희망과 설렘을 간직한 채 어려움을 극복하고 앞으로 나아가며, 함께 하는 사람들의 유대와 성장을 노래한다.",희망,설렘,transcript,,
p392,pastel_palettes__324,pastel_palettes,ハナヒバナ,https://youtu.be/mzgnly7MnCA,"시간과 기억이 사라지는 허무함 속에서도 감사와 사랑을 품고, 떠오르는 불꽃처럼 새로운 시작을 향해 용기 있게 나아가는 이야기이다.",그리움,희망,transcript,,
p393,mygo__660,mygo,素寄曲,https://youtu.be/uZSAArx6jKM,"이 곡은 방황과 탐색을 통해 자아를 찾아가며, 불확실한 상황에서 자유와 의미를 찾는 서사를 그린다.",불안,자유,transcript,,
p394,poppin_party__408,poppin_party,ミライトレイン,https://youtu.be/amlyxSdWmTg,"이 곡은 꿈을 향해 달려가는 두 사람의 설렘과 희망, 그리고 함께하는 미래에 대한 기대와 사랑을 노래한다.",설렘,희망,transcript,,
p395,poppin_party__485,poppin_party,チェリボム (Cover),https://youtu.be/BomRuEmkPsc,"이 곡은 사랑과 열정을 표현하며, 상대방을 향한 애타는 감정과 사랑을 주고받는 로맨틱한 순간들을 노래한다.",사랑,열정,transcript,,
p396,morfonica__208,morfonica,esora no clover,https://youtu.be/fGgKN9_egCM,"자신을 잃어가면서도 포기하지 않고, 어두운 현실 속에서 희망을 찾아 나아가는 이야기.",희망,고통,transcript,,
p397,afterglow__011,afterglow,Scarlet Sky,https://youtu.be/tfZBC32tcwo,어려움과 고통이 있는 세계에서 친구들과 함께할 때만 진정한 안락과 평화를 느낄 수 있다.,안락,고통,transcript,,
p398,poppin_party__401,poppin_party,Step×Step!,https://youtu.be/yJSDaYtRGto,이 곡은 꿈을 잃지 않고 자신과 친구들을 믿으며 앞으로 나아가자는 메시지를 전하는 희망찬 노래이다.,희망,우정,transcript,,
p399,morfonica__218,morfonica,蒼穹へのトレイル,https://youtu.be/eAjX1Ihvtac,"우리는 서로의 끈으로 어려움을 이겨내며, 포기하지 않는 결심으로 밝은 미래를 향해 함께 나아간다.",희망,연대,transcript,,
p400,poppin_party__437,poppin_party,Moonlight Walk,https://youtu.be/Ie0-J4-CMk4,"이 노래는 어둠에 갇힌 주인공이 달빛과 사랑하는 이의 목소리에 이끌려 구원받으며, 영원한 사랑을 믿고 앞으로 나아가는 서사를 그리고 있다.",희망,구원,transcript,,
p401,raise_a_suilen__550,raise_a_suilen,ヒトリノ夜 (Cover),https://youtu.be/9zwlVCZ4LRw,"이 곡은 사랑과 상실, 그리고 내면의 혼란을 겪는 한 사람의 심정을 통해, 진정한 사랑과 자아를 찾아가는 과정을 표현하고 있다.",고뇌,상실,transcript,,
p402,poppin_party__416,poppin_party,Light Delight,https://youtu.be/ycVVqPjxPqk,외로움과 고독을 극복하고 자신과 타인을 이해하며 긍정적인 관계를 맺고자 하는 서정적 자아 성찰의 이야기,외로움,희망,transcript,,
p403,roselia__607,roselia,Grateful Melting,https://youtu.be/xeBOEvFrWK8,"이 곡은 어려운 상황을 극복하고 서로를 지지하며 살아가는 데 필요한 용기와 사랑, 감사, 그리고 행복에 대해 이야기한다.",용기,행복,transcript,,
p404,morfonica__211,morfonica,Portray Empathy,https://youtu.be/A-8Ci-YRgjE,"서로에게 진심을 전하며 성장하고, 따뜻한 사랑과 감사 속에서 새로운 세계를 함께 만들어가는 이야기다.",희망,감사,transcript,,
p405,roselia__574,roselia,ONENESS,https://youtu.be/m3mZynIlQe0,"이 곡은 고뇌와 좌절, 그리고 궁극적으로는 희망과 일체감을 향한 인간의 내적 여정을 그리며, 개인과 세계를 연결하는 감정의 본질을 탐구한다.",고뇌,희망,transcript,,
p406,poppin_party__422,poppin_party,Tomorrow's Door,https://youtu.be/j7o8KLDowG8,"이 곡은 과거의 설렘과 꿈을 추억하며, 현재의 불안과 도전을 극복하고 미래를 향해 나아가는 희망과 성장을 이야기한다.",희망,설렘,transcript,,
p407,afterglow__071,afterglow,I love your way！,https://youtu.be/AXFAOTQ9oK8,"이 곡은 사랑하는 사람에게 감사의 마음을 표현하며, 함께하는 시간을 소중히 여기고 서로를 위해 최선을 다하는 감동적인 순간을 담고 있다.",사랑,감사,transcript,,
p408,roselia__615,roselia,Requiem for Fate,https://youtu.be/eoq81V4BpHQ,"이 노래는 인간 존재의 의미와 운명에 대해 탐색하며, 절망과 희망을 오가는 감정을 통해 결국에는 모든 것이 소중하며, 운명을 긍정하는 메시지를 전한다.",절망,희망,transcript,,
p409,afterglow__028,afterglow,トーキョーワンダー。,https://youtu.be/4vNlqraef0E,"이 곡은 실패와 무력감, 그리고 그로 인한 절망과 혼란을 표현하며, 주인공은 자신의 상황을 비관하고 방황하는 모습을 보인다.",절망,혼란,transcript,,
p410,poppin_party__403,poppin_party,White Afternoon,https://youtu.be/Q7Y-vskuNVQ,"이 곡은 추운 겨울밤, 사랑하는 사람과 함께하는 따뜻한 순간들을 그리며, 그 관계가 지속되길 바라는 희망과 사랑을 노래한다.",희망,사랑,transcript,,
p411,poppin_party__457,poppin_party,ほな！,https://youtu.be/hDgXSuDV51A,자신감 부족과 소극적인 태도에서 벗어나 성장하고 싶은 열망과 용기를 내어 새로운 도전을 하고자 하는 이야기를 담은 곡이다.,용기,성장,transcript,,
p412,pastel_palettes__363,pastel_palettes,Baby Sweet Berry Love (Cover),https://youtu.be/OOd6NXBYo3k,복잡하고 불안한 마음을 가진 두 사람이 서로의 감정을 나누고 진솔하게 다가서려는 노력과 사랑을 표현하는 곡,불안,사랑,transcript,,
p413,morfonica__188,morfonica,ハーモニー・デイ,https://youtu.be/NuhjVeWwvoM,"두 사람은 서로의 손을 잡고 두려움을 딛고 함께 빛나는 미래를 향해 나아가며, 희망과 용기의 여정을 그린다.",희망,용기,transcript,,
p414,afterglow__004,afterglow,ツナグ、ソラモヨウ,https://youtu.be/BnWyq8p7NzI,삶의 변화를 받아들이고 서로의 마음을 믿으며 함께 앞으로 나아가는 과정에서 느끼는 감정과 상황이 담겨 있다.,믿음,변화,transcript,,
p415,afterglow__023,afterglow,True color,https://youtu.be/zOTQpZkq_vk,"두 사람이 서로를 향한 감정을 솔직하게 표현하고, 과거의 불안과 두려움을 극복하여 앞으로 나아가는 과정을 담은 노래이다.",사랑,용기,transcript,,
p416,pastel_palettes__321,pastel_palettes,Brand new Pastel Road!,https://youtu.be/BDy7oYorJzw,함께 꿈을 안고 새로운 세계를 향해 용기 있게 나아가는 여정이다.,희망,우정,transcript,,
p417,pastel_palettes__325,pastel_palettes,そばかす,https://youtu.be/jSvmpgJLlR4,"사랑의 설렘과 상처가 뒤섞인 채, 잊힌 기억과 채워지지 않는 허전함 속에서 갈망과 슬픔을 품은 이야기다.",그리움,상처,transcript,,
p418,roselia__627,roselia,ZEAL of proud,https://youtu.be/LKvJhHQN4Y8,"이 곡은 꿈과 희망을 잃지 않고 앞으로 나아가는 이들의 여정을 통해, 함께 하는 것의 중요성과 미래에 대한 긍정적인 전망을 표현한다.",희망,연대,transcript,,
p419,roselia__643,roselia,残酷な天使のテーゼ (Cover),https://youtu.be/wiuhDFE6h0Y,"이 노래는 꿈과 현실 사이에서 방황하는 소년의 성장과 사랑, 운명을 향한 여정을 통해 삶의 의미와 자유를 탐구하는 서사를 그리고 있다.",희망,고뇌,transcript,,
p420,poppin_party__474,poppin_party,光るなら (Cover),https://youtu.be/tM9njVVTxaQ,사랑과 상실의 아픔을 극복하고 마침내 행복한 순간을 맞이하게 되는 과정을 노래한 곡이다.,행복,슬픔,transcript,,
p421,morfonica__221,morfonica,輪舞-revolution (Cover),https://youtu.be/RquM6y7cTZU,힘든 현실 속에서도 친구와 꿈을 지키며 스스로의 가치를 찾아 자유롭게 세상을 바꾸려는 결심을 노래한다.,결심,우정,transcript,,
p422,morfonica__192,morfonica,Ever Sky Blue,https://youtu.be/Ar7QtswUNGw,우리는 서로를 믿으며 어둠을 딛고 희망과 용기로 새로운 미래를 향해 나아간다.,희망,용기,transcript,,
p423,poppin_party__479,poppin_party,君じゃなきゃダメみたい (Cover),https://youtu.be/o4JpKWTT2rI,"이 곡은 누군가를 향한 사랑과 그리움을 표현하며, 그 사람과의 관계에서 느끼는 감정의 복잡성과 상실감을 이야기한다.",사랑,그리움,transcript,,
p424,hello_happy_world__160,hello_happy_world,新宝島 (Cover),https://youtu.be/61wi4lZdYWI,"꿈같은 보물섬을 향한 희망적인 여정을, 소중한 사람과 함께 조심스럽게 그려 나가는 이야기다.",희망,모험,transcript,,
p425,roselia__628,roselia,Singing “OURS”,https://youtu.be/rGkei9v-jz4,"이 곡은 과거의 꿈과 어려움을 돌아보고 현재의 성장과 미래의 희망을 이야기하며, 자신과 타인과의 연결을 통해 앞으로 나아가는 메시지를 전한다.",희망,연결,transcript,,
p426,poppin_party__488,poppin_party,大河よ共に泣いてくれ (Cover),https://youtu.be/1ZoP4xnF_J0,절망적인 상황에서 벗어나 희망을 찾아가는 과정에서의 내적 갈등과 성장을 경험하는 이야기,절망,희망,transcript,,
p427,afterglow__022,afterglow,サクラゼンセン,https://youtu.be/RJ98HN9hl6I,새로운 세계로 나아가기 위해 자신을 믿고 앞으로 나아가는 과정에서 느끼는 감정과 상황을 표현한다.,자신감,희망,transcript,,
p428,raise_a_suilen__559,raise_a_suilen,劣等上等 (Cover),https://youtu.be/jE_GE2IJ5FA,"이 곡은 성장의 고통과 자유에 대한 열망을 노래하며, 주인공이 성인이 되기 위해 과거의 즐거움을 버리고 앞으로 나아가는 과정을 그린다.",불안,자유,transcript,,
p429,afterglow__070,afterglow,Punchline Halloween!!!,https://youtu.be/9o7t80l3ycg,이 노래는 즐거운 밤을 보내며 무서운 것을 즐기는 감정과 함께 어린 시절의 환상과 꿈을 추구하는 이야기를 담고 있다.,환상,즐거움,transcript,,
p430,morfonica__190,morfonica,"寄る辺のSunny, Sunny",https://youtu.be/6C4NOz-t3QA,자신을 믿으며 사랑하는 사람과 함께 밝은 미래를 향해 꿈을 이루어가려는 희망과 결연함을 노래한다.,희망,결연,transcript,,
p431,poppin_party__407,poppin_party,キズナミュージック♪,https://youtu.be/rvKC_BDWo0o,"오래전 특별한 장소에서의 추억과 우정을 되살리며, 함께했던 순간들이 우연이 아니었음을 깨닫고 영원한 연결을 노래한다.",향수,우정,transcript,,
p432,poppin_party__428,poppin_party,ぽっぴん'どりーむ！,https://youtu.be/-ISFvqdfTHo,이 곡은 자유와 우정을 추구하며 성장하는 청춘의 설렘과 이상을 표현하고 있다.,설렘,자유,transcript,,
