query_id,category,text,keep
Q0349,situational_functional,7. 친구 생일파티에서 함께 춤추기 위한 노래.,
Q0350,situational_functional,8. 일어나서 일할 때 듣는 노래.,
Q0351,situational_functional,9. 잠자기 전의 감정을 표현하는 노래.,
Q0352,situational_functional,10. 친구와 함께 밤에 파티할 때 들을 노래.,
Q0353,situational_functional,11. 집에서 밑바닥 청소하는 중에 들을 노래.,
Q0354,situational_functional,12. 주말에 산에 피크닉 갈 때 들을 노래.,
Q0355,situational_functional,13. 아침에 일어나서 피트니스 강의 듣기 전에 들을 노래.,
Q0356,situational_functional,14. 친구와 함께 여행할 때 들을 노래.,
Q0357,situational_functional,15. 집에서 공부하다가 피로가 느껴질 때 듣는 노래.,
Q0358,situational_functional,16. 친구 생일파티에서 선물 받은 노래 들으며 축하해 주는 노래.,
Q0359,situational_functional,17. 집에서 일하기 전에 듣는 노래.,
Q0360,situational_functional,18. 친구와 함께 야경 보러 갈 때 들을 노래.,
Q0361,situational_functional,독서할 때 배경으로 틀어놓을 노래.,
Q0362,situational_functional,친구 생일파티에서 틀 노래.,
Q0363,situational_functional,잠들기 전 조명 끄고 듣는 노래.,
Q0364,situational_functional,운전 중 음악을 들을 노래.,
Q0365,situational_functional,비행기에서 듣는 음악.,
Q0366,situational_functional,자정에 듣는 노래.,
Q0367,situational_functional,커피숍에서 듣는 노래.,
Q0368,situational_functional,식사하는 시간에 듣는 음악.,
Q0369,situational_functional,아침에 듣는 노래.,
Q0370,situational_functional,야근할 때 듣는 노래.,
Q0371,situational_functional,여행 중 듣는 음악.,
Q0372,situational_functional,수영장에서 듣는 노래.,
Q0373,situational_functional,도서관에서 공부할 때 듣는 음악.,
Q0374,situational_functional,자전거 타는 중 음악.,
Q0375,situational_functional,휴식을 취할 때 듣는 음악.,
Q0376,situational_functional,운동 후 듣는 노래.,
Q0377,situational_functional,산책할 때 듣는 음악.,
Q0378,situational_functional,점심시간에 듣는 노래를 추천해줘.,
Q0379,situational_functional,새벽 5시起기를 위한 음악 추천해줘.,
Q0380,situational_functional,주말에 집에서 뷰티를 하며 듣는 노래.,
Q0381,situational_functional,친구와 함께 공부하는 음악을 찾고 있습니다.,
Q0382,situational_functional,운전하면서 들을 노래를 추천해줘.,
Q0383,situational_functional,여행할 때 듣는 음악을 추천해줘.,
Q0384,situational_functional,집에서 일할 때 듣는 노래를 추천해줘.,
Q0385,situational_functional,파티에서 틀어놓을 노래를 추천해줘.,
Q0386,situational_functional,침실에 들어가기 직전 듣는 노래.,
Q0387,situational_functional,집에서 운동하는 음악을 찾고 있습니다.,
Q0388,situational_functional,친구 생일을 맞아 맞이할 때 듣는 노래를 추천해줘.,
Q0389,situational_functional,휴일을 보내는 음악을 추천해줘.,
Q0390,situational_functional,식당에서 음식을 드는 음악을 추천해줘.,
Q0391,situational_functional,일과 휴식이 교대로 오가는 음악을 찾고 있습니다.,
Q0392,situational_functional,새벽에 일어나서 운동하는 음악을 추천해줘.,
Q0393,situational_functional,친구와 함께 바다에서 보트를 타는 음악을 추천해줘.,
Q0394,situational_functional,식당에서 일하는 음악을 추천해줘.,
Q0395,situational_functional,아침 일어나서 출근하는 음악을 찾고 있습니다.,
Q0396,situational_functional,여행의 끝을 맞아 듣는 음악을 추천해줘.,
Q0397,situational_functional,집에서 공부하는 음악을 추천해줘.,
Q0398,situational_functional,1. 운동할 때 듣는 노래 찾아요.,
Q0399,situational_functional,2. 집에서 공부할 때 좋은 노래 추천해주세요.,
Q0400,situational_functional,3. 드라이브할 때 들을 음악 추천해주세요.,
Q0401,situational_functional,4. 친구 생일파티에 가서 틀어야 할 노래 뭐야?,
Q0402,situational_functional,5. 아침 일찍 일어나는 음악 찾아요.,
Q0403,situational_functional,6. 가볍게 운동할 때 들을 음악 추천해주세요.,
Q0404,situational_functional,7. 고백할 때 배경으로 듣는 노래 뭐야?,
Q0405,situational_functional,8. 주말에 휴식할 때 들을 음악 추천해주세요.,
Q0406,situational_functional,9. 친구와 함께 걸을 때 듣는 음악 뭐야?,
Q0407,situational_functional,10. 공부할 때 집중할 수 있는 음악 추천해주세요.,
Q0408,situational_functional,11. 아침 일과에 들을 노래 찾아요.,
Q0409,situational_functional,12. 파티에 가서 노래 틀기 전에 뭐야?,
Q0410,situational_functional,13. 잠들기 전에 듣는 음악 추천해주세요.,
Q0411,situational_functional,14. 비가 온 날에 듣는 음악 뭐야?,
Q0412,situational_functional,15. 친구와 함께 운동할 때 들을 음악 추천해주세요.,
Q0413,situational_functional,16. 주말에 여행갈 때 들을 음악 뭐야?,
Q0414,situational_functional,17. 집에서 편하게 듣는 음악 추천해주세요.,
Q0415,situational_functional,18. 친구 생일파티에서 함께 춤 추기 전에 뭐야?,
Q0416,situational_functional,19. 공부할 때 배경으로 듣는 음악 찾아요.,
Q0417,situational_functional,20. 비행기에서 듣는 음악 뭐야?,
Q0418,situational_functional,운동할 때 듣고 싶은 노래 추천해줘.,
Q0419,situational_functional,점심시간에 틀어놓을 뮤직 추천해봐.,
Q0420,progressive_arc,1. 가라앉은 분위기에서 점점 밝아지는 느낌으로.,
Q0421,progressive_arc,2. 아침 일어나기 전에 천천히 모닝을 느끼게 해줘.,
Q0422,progressive_arc,3. 밤의 조용함에서 새벽의 조용함으로 이어지는 플레이리스트.,
Q0423,progressive_arc,4. 러닝 시작부터 마무리까지 점점 더 빠르게.,
Q0424,progressive_arc,5. 파티 분위기가 점점 더 뜨거워지는 느낌으로.,
Q0425,progressive_arc,6. 침대에서 일어나기 전부터 점점 더 밝아지는 노래로.,
Q0426,progressive_arc,7. 여유로운 오후부터 점점 더 흥밋밉한 분위기로.,
Q0427,progressive_arc,8. 침묵의 밤에서 점점 더 밝고 신나는 분위기로.,
Q0428,progressive_arc,9. 기분이 다운되서 올라가는 느낌으로.,
Q0429,progressive_arc,10. 조용한 집에서 점점 더 활기찬 분위기로.,
Q0430,progressive_arc,11. 낮잠을 자고 일어나기 전부터 점점 밝아지는 노래로.,
Q0431,progressive_arc,12. 느린 시작부터 점점 더 빠르게 진행되는 플레이리스트.,
Q0432,progressive_arc,13. 아침 일어나기 전부터 점점 더 밝고 새봄스러운 느낌으로.,
Q0433,progressive_arc,14. 여유롭고 조용한 분위기에서 점점 더 밝고 기분좋은 느낌으로.,
Q0434,progressive_arc,15. 낮부터 점점 더 밤으로 가는 느낌으로.,
Q0435,progressive_arc,16. 새벽 드라이브를 하기 전부터 점점 더 밝고 신나는 분위기로.,
Q0436,progressive_arc,17. 침대에서 일어나기 전부터 점점 더 밝고 활기찬 노래로.,
Q0437,progressive_arc,18. 천천히 달아오르는 기분으로 만들어줘.,
Q0438,progressive_arc,19. 침묵의 밤에 점점 더 밝고 신나는 느낌으로.,
Q0439,progressive_arc,"1. 낮부터 점점 환한 음악으로 시작하고, 점점 높아지는 분위기로 끝내줘.",
Q0440,progressive_arc,"2. 서서히 밝아오는 첫머리부터 신나는 중간까지, 마무리가 감성돼.",
Q0441,progressive_arc,"3. 조용한 여울길, 점점 빠른 도심, 마지막이 가벼운 느낌으로.",
Q0442,progressive_arc,"4. 일어나서 움직이기 시작하는 아침 분위기로 시작하고, 점점 더 활짝 열리는 느낌으로.",
Q0443,progressive_arc,"5. 잠들기 전에 천천히 감성적인 분위기로, 깨어나기 시작할 때쯤은 활발하게.",
Q0444,progressive_arc,"6. 조용한 아침부터 점점 더 밝은 분위기로, 마무리가 가볍게 끝나도록.",
Q0445,progressive_arc,"7. 느린 시작, 점점 더 빠르게 몰입되는 느낌으로 끝내줘.",
Q0446,progressive_arc,"8. 처음은 편안한 분위기에서, 점점 더 강렬해지는 음악으로 마무리.",
Q0447,progressive_arc,"9. 점점 밝아지는 아침 분위기로, 활발한 느낌으로 끝내줘.",
Q0448,progressive_arc,"10. 시작부터 끝까지 일관된 분위기 유지해줘, 가볍고 활발하게.",
Q0449,progressive_arc,"11. 첫머리부터 신나게 흐르는 음악, 점점 더 강렬해지는 분위기로 끝내줘.",
Q0450,progressive_arc,"12. 서서히 밝아오는 첫머리, 점점 더 활발한 중간, 마무리가 가볍게.",
Q0451,progressive_arc,"13. 시작은 편안하게, 점점 더 활발하게, 끝이 신나게.",
Q0452,progressive_arc,"14. 시작부터 끝까지 일관된 분위기 유지해줘, 천천히 밝아지는 느낌으로.",
Q0453,progressive_arc,"15. 조용한 여울길, 점점 더 빠른 도심, 마무리가 가볍게 끝나도록.",
Q0454,progressive_arc,"18. 시작은 조용하게, 점점 더 활발하게, 마무리가 신나게.",
Q0455,progressive_arc,1. 가라앉은 기분에서 천천히 밝아지는 느낌으로 플레이리스트를 만들어줘.,
Q0456,progressive_arc,"2. 야간 산책, 어둠에서 점점 밝아지는 느낌으로 만들어줘.",
Q0457,progressive_arc,3. 조용하게 시작해서 점점 흥겹게 끝나는 플레이리스트를 만져줘.,
Q0458,progressive_arc,4. 새벽에 일어나는 첫 번째 일어나서 낮에는 신나게 운동하는 느낌으로.,
Q0459,progressive_arc,"5. 달리기 준비운동부터 본운동, 마무리까지 이어지는 러닝 플레이리스트.",
Q0460,progressive_arc,6. 천천히 달아오르는 파티 분위기로 만들어줘.,
Q0461,progressive_arc,7. 가라앉은 기분에서 서서히 힘을 되찾는 느낌으로.,
Q0462,progressive_arc,"8. 새벽 드라이브, 조용히 출발해서 해뜰 때쯤 신나지는 느낌으로.",
Q0463,progressive_arc,9. 침대에서 일어나는 첫 번째 일어나서 퇴근길에는 힐링하는 느낌으로.,
Q0464,progressive_arc,10. 점점 밝아지는 햇살로 시작해서 점점 어두워지는 밤을 마무리하는 느낌으로.,
Q0465,progressive_arc,1. 낮부터 점점 밝아지는 날씨로 음악을 들려줘.,
Q0466,progressive_arc,2. 일어나서 일어나는 기분으로 시작해서 점점 힘차게.,
Q0467,progressive_arc,3. 평온한 분위기로 시작해서 서서히 분위기를 바꿔줘.,
Q0468,progressive_arc,4. 조용한 카페 분위기로 시작해서 음악이 점점 더 크게.,
Q0469,progressive_arc,6. 점점 더 가벼워지는 느낌으로 음악을 들려줘.,
Q0470,progressive_arc,7. 낮부터 밤까지 음악을 들으며 일상생활을 즐겨.,
Q0471,progressive_arc,8. 조용한 도로로 도착해서 천천히 출발하는 느낌으로.,
Q0472,progressive_arc,9. 서서히 밝아지는 느낌으로 음악을 들려줘.,
Q0473,progressive_arc,10. 음악이 점점 더 크게 커지는 느낌으로.,
Q0474,progressive_arc,11. 일어나서 일어나는 기분으로 음악을 들려줘.,
Q0475,progressive_arc,12. 낮부터 점점 더 밝아지는 느낌으로.,
Q0476,progressive_arc,13. 점점 더 가벼워지는 느낌으로.,
Q0477,progressive_arc,14. 음악이 점점 더 큰 느낌으로.,
Q0478,progressive_arc,15. 일어나서 일어나는 기분으로 음악이 시작되면 점점 더 힘차게.,
Q0479,progressive_arc,16. 음악이 점점 더 크게 커지는 느낌으로 시작해서 서서히 가라앉게.,
Q0480,progressive_arc,17. 평온한 분위기로 시작해서 점점 더 밝아지는 느낌으로.,
Q0481,progressive_arc,19. 조용한 도로로 도착해서 음악이 점점 더 크게 커지는 느낌으로.,
Q0482,progressive_arc,20. 낮부터 점점 더 밝아지는 느낌으로 음악을 들려줘.,
Q0483,progressive_arc,5. 점점 빠르게 달아오르는 에너지와 함께 달리기하기.,
Q0484,progressive_arc,6. 조용한 기분이 서서히 밝아지는 느낌으로.,
Q0485,progressive_arc,7. 아침 일찍 일어나서 신나는 음악으로 아침을 맞이해줘.,
Q0486,progressive_arc,8. 천천히 가라앉는 기분에서 다시 일어나는 느낌으로.,
Q0487,progressive_arc,9. 서서히 가라앉는 분위기로 잠을 청하는 밤의 플레이리스트.,
Q0488,progressive_arc,"10. 신나는 음악으로 아침을 맞이하고, 점점 가라앉는 분위기로 일과를 마무리해줘.",
Q0489,progressive_arc,12. 조용한 분위기에서 서서히 밝아지는 느낌으로 음악을 들려줘.,
Q0490,progressive_arc,"13. 새벽 드라이브, 조용히 출발해서 해뜰 때까지 음악적으로 함께해줘.",
Q0491,progressive_arc,14. 천천히 달아오르는 분위기로 음악으로 파티를 열어줘.,
Q0492,progressive_arc,15. 가라앉은 기분에서 다시 일어나있는 느낌으로 음악을 들려줘.,
Q0493,progressive_arc,17. 점점 더 신나는 분위기로 음악으로 밤의 플레이리스트를 완성해줘.,
Q0494,progressive_arc,20. 가라앉은 기분에서 서서히 힘을 되찾는 느낌으로 음악을 들려줘.,
Q0495,progressive_arc,"1. 런닝 준비운동부터 본운동, 마무리까지 이어지는 플레이리스트로 만들어줘.",
Q0496,progressive_arc,2. 천천히 기분이 들뜨는 분위기로 시작해 점점 더 열정적으로.,
Q0497,progressive_arc,5. 평일 오후 공부하는 시간 분위기부터 점점 더 집중하는 모드로.,
Q0498,progressive_arc,6. 아침 일어나서 점점 더 기분이 좋은 분위기로.,
Q0499,progressive_arc,7. 일요일 아침 조용히 아침 기상부터 점점 더 화려히.,
Q0500,progressive_arc,8. 집중力 있는 공부에 필요한 분위기부터 점점 더 집중하는 모드로.,
Q0501,progressive_arc,9. 오전 9시부터 점점 더 일상생활에 필요한 에너지를.,
Q0502,progressive_arc,10. 점심시간부터 점점 더 식욕을 자극하는 분위기로.,
Q0503,progressive_arc,11. 주말 오후 가족과 함께 점점 더 즐거운 분위기로.,
Q0504,progressive_arc,12. 수업 중간 점심시간부터 점점 더 재미있는 분위기로.,
Q0505,progressive_arc,13. 저녁 식사 준비부터 점점 더 고급스럽게.,
Q0506,progressive_arc,14. 퇴근 후 점점 더 편안한 분위기로.,
Q0507,progressive_arc,15. 운동 준비부터 점점 더 열정적으로.,
Q0508,progressive_arc,16. 점점 더 고독한 분위기로 시작해 조용히 마무리.,
Q0509,progressive_arc,17. 일상생활에서 점점 더 활기찬 분위기로.,
Q0510,progressive_arc,18. 점점 더 신나는 분위기로 시작해 기분 좋게.,
Q0511,progressive_arc,19. 점점 더 조용한 분위기로 시작해 편안한 마무리.,
Q0512,progressive_arc,20. 점점 더 집중하는 분위기로 시작해 완벽한 마무리로.,
Q0513,progressive_arc,5. 음악은 점점 서서히 활기차게 바뀌도록 만들어.,
Q0514,progressive_arc,6. 점점 더 빠르게 달리는 느낌으로 바꿔줘.,
Q0515,progressive_arc,7. 첫 시작부터 끝까지 한결 같은 분위기 유지해.,
Q0516,progressive_arc,8. 느리게 시작해서 점점 더 빠르게 오르도록 하자.,
Q0517,progressive_arc,9. 달리기 중간중간에 일상적인 분위기로 바꿔줘.,
Q0518,progressive_arc,10. 밤을 지새우는 분위기로 만들어줘.,
Q0519,progressive_arc,11. 조용한 산책 분위기로 만들어.,
Q0520,progressive_arc,12. 음악은 점차 더 밝게 바뀌도록 해.,
Q0521,progressive_arc,14. 음악은 서서히 가라앉는 분위기로 바뀌도록 해.,
Q0522,progressive_arc,15. 점점 더 오래 걷는 느낌으로 바꿔줘.,
Q0523,progressive_arc,16. 음악은 점점 더 빠르게 오르도록 해.,
Q0524,progressive_arc,17. 음악은 밤을 지새우는 분위기로 바뀌도록 해.,
Q0525,progressive_arc,18. 달리기 마지막까지 활기차게 유지해.,
Q0526,progressive_arc,19. 음악은 점점 더 조용한 분위기로 바뀌도록 해.,
Q0527,progressive_arc,20. 음악은 하루를 시작하는 분위기로 바뀌도록 해.,
Q0528,progressive_arc,- 음악의 시작부터 점점 뜨거워지는 분위기로.,
Q0529,progressive_arc,- 낮잠에서 깨어나서 점점 일어나면서.,
Q0530,progressive_arc,- 조용한 주말 아침부터 점점 활기찬 느낌으로.,
Q0531,progressive_arc,- 음악이 서서히 시작되어 점점 더 빠르게.,
Q0532,progressive_arc,- 아침 일찍 일어나서 점점 피곤해지는 느낌으로.,
Q0533,progressive_arc,- 천천히 올라가는 마운틴 클라이밍 느낌으로.,
Q0534,progressive_arc,- 낮에 지루한 기분에서 점점 흥미로워지는 느낌으로.,
Q0535,progressive_arc,- 음악이 점점 더 느려질 때까지.,
Q0536,progressive_arc,- 서서히 일어나는 새벽 분위기로.,
Q0537,progressive_arc,- 음악이 시작되어 점점 더 빠르게 달리고.,
Q0538,progressive_arc,- 점점 더 느려지는 음악으로.,
Q0539,progressive_arc,- 음악의 시작부터 점점 더 밝아지는 느낌으로.,
Q0540,progressive_arc,1. 낮잠 자고 일어난 기분으로 점점 분위기가 살아나는 플레이리스트.,
Q0541,progressive_arc,2. 서서히 가라앉은 분위기에서 다시 빛나기까지 이어지는 음악.,
Q0542,progressive_arc,3. 낮부터 밤까지의 일상에서 들을 수 있는 플레이리스트.,
Q0543,progressive_arc,4. 조용한 아침부터 점점 활기찬 분위기로 바뀔 플레이리스트.,
Q0544,progressive_arc,5. 시작부터 끝까지 한 곡도 빠지지 않은 완전한 플레이리스트.,
Q0545,progressive_arc,6. 오전 10시부터 점점 가라앉는 분위기로 마무리하는 플레이리스트.,
Q0546,progressive_arc,7. 신나는 밤부터 다시 조용한 아침으로.,
Q0547,progressive_arc,8. 한층 더 깊어지는 밤에 듣기 좋은 플레이리스트.,
Q0548,progressive_arc,10. 달리는 중에 듣기 좋은 플레이리스트.,
Q0549,progressive_arc,11. 점점 더 가라앉는 분위기로 끝내는 플레이리스트.,
Q0550,progressive_arc,12. 아침부터 점점 바뀐 분위기로 마감하는 플레이리스트.,
Q0551,progressive_arc,13. 밤이 깊어질 때 듣기 좋은 플레이리스트.,
Q0552,progressive_arc,14. 점점 더 활기찬 분위기로 끝내는 플레이리스트.,
Q0553,progressive_arc,16. 조용한 분위기에 점점 더 깊어진 플레이리스트.,
Q0554,progressive_arc,17. 점점 활기차게 되는 플레이리스트.,
Q0555,progressive_arc,19. 밤이 깊어질 때 들을 수 있는 플레이리스트.,
Q0556,progressive_arc,1. 음악이 시작할 때부터 서서히 밝아지는 분위기로 만들어줘.,
Q0557,progressive_arc,2. 조용한 아침부터 점점 기침에 가득 찬 분위기로.,
Q0558,progressive_arc,3. 달리기 준비운동부터 본운동까지 이어지는 강렬한 플레이리스트.,
Q0559,progressive_arc,6. 음악이 끝날 때까지 점점 가라앉는 슬픈 분위기로.,
Q0560,progressive_arc,8. 시작부터 끝까지 신나는 분위기로 만들어줘.,
Q0561,progressive_arc,9. 조용한 밤부터 점점 활기찬 분위기로.,
Q0562,progressive_arc,12. 천천히 달아오르는 에너지로 가득 찬 분위기로.,
Q0563,progressive_arc,13. 시작부터 끝까지 감동적인 분위기로 만들어줘.,
